信号日,名称,买入价,买入方式,股数,买入金额,卖出日,卖出时点,卖出价,卖出原因,毛盈亏,费用,净盈亏,账户现金,当时周期
2020-09-01,今飞凯达,7.35363532,挂涨停价排队·尾盘开缝成交,66300,487546,2020-09-02,尾盘14:50,7.34,没涨停→尾盘兑现,-654,730.8,-1384,1902228,平淡期
2020-09-14,中科三环,9.13836924,挂涨停价排队·尾盘开缝成交,69300,633289,2020-09-15,尾盘14:50,9.04,没涨停→尾盘兑现,-6783,944.8,-7728,1190341,平淡期
2020-09-14,精工科技,5.5926468,挂涨停价排队·尾盘开缝成交,75600,422804,2020-09-15,尾盘14:50,5.72,没涨停→尾盘兑现,9412,641.3,8770,1622233,平淡期
2020-09-14,森源电气,5.75163314,挂涨停价排队·尾盘开缝成交,49000,281830,2020-09-15,尾盘14:50,5.86,没涨停→尾盘兑现,5318,426.7,4891,1909165,平淡期
2020-09-17,沪电股份,16.984485,挂涨停价排队·尾盘开缝成交,37400,635220,2020-09-18,尾盘14:50,17.31,没涨停→尾盘兑现,12087,961.9,11125,1496309,平淡期
2020-09-17,火炬电子,40.42452576,挂涨停价排队·尾盘开缝成交,10500,424458,2020-09-18,尾盘14:50,41.66,没涨停→尾盘兑现,12987,646.4,12341,1933426,平淡期
2020-09-18,通宇通讯,17.3211052,挂涨停价排队·尾盘开缝成交,37200,644345,2020-09-21,尾盘14:50,16.84,没涨停→尾盘兑现,-17868,953.1,-18821,1200342,平淡期
2020-09-18,均胜电子,23.3960412,挂涨停价排队·尾盘开缝成交,18300,428148,2020-09-21,尾盘14:50,23.68,没涨停→尾盘兑现,5206,646.1,4560,1633371,平淡期
2020-09-18,新疆众和,4.520489,挂涨停价排队·尾盘开缝成交,63400,286599,2020-09-21,尾盘14:50,4.63,没涨停→尾盘兑现,6978,435.1,6543,1926728,平淡期
2020-09-23,福日电子,7.4859675,挂涨停价排队·尾盘开缝成交,85700,641547,2020-09-24,尾盘14:50,7.32,没涨停→尾盘兑现,-14542,951.4,-15493,1911716,平淡期
2020-09-29,武汉凡谷,14.27786316,挂涨停价排队·尾盘开缝成交,44600,636793,2020-09-30,尾盘14:50,13.95,没涨停→尾盘兑现,-14577,944.3,-15521,1896673,恐慌期
2020-10-09,新能泰山,4.06,挂涨停价排队·尾盘开缝成交,155700,632142,2020-10-12,尾盘14:50,4.07,没涨停→尾盘兑现,1557,949.4,608,1195470,妖股期
2020-10-09,科士达,14.63078024,挂涨停价排队·尾盘开缝成交,28800,421366,2020-10-12,尾盘14:50,15.25,没涨停→尾盘兑现,17913,645.5,17268,1634420,妖股期
2020-10-09,浙江世宝,4.98966552,挂涨停价排队·尾盘开缝成交,56300,280918,2020-10-12,尾盘14:50,5.15,没涨停→尾盘兑现,8918,428.1,8490,1924039,妖股期
2020-10-12,海螺新材,6.12136416,挂涨停价排队·尾盘开缝成交,104700,640907,2020-10-13,尾盘14:50,6.16,没涨停→尾盘兑现,4148,964.5,3184,1215670,妖股期
2020-10-12,佳电股份,5.75065647,挂涨停价排队·尾盘开缝成交,74300,427274,2020-10-13,尾盘14:50,5.85,没涨停→尾盘兑现,7496,646.5,6849,1650113,妖股期
2020-10-12,兴民智通,6.3,挂涨停价排队·尾盘开缝成交,45200,284760,2020-10-13,尾盘14:50,6.27,没涨停→尾盘兑现,-1356,426.1,-1782,1933305,妖股期
2020-10-14,滨化股份,5.08985184,挂涨停价排队·尾盘开缝成交,126600,644375,2020-10-15,尾盘14:50,4.98,没涨停→尾盘兑现,-13710,956.3,-14666,1919122,平淡期
2020-10-20,万里扬,9.50034972,挂涨停价排队·尾盘开缝成交,67300,639374,2020-10-21,尾盘14:50,9.92,没涨停→尾盘兑现,28260,980.3,27279,1237260,平淡期
2020-10-20,万安科技,8.746524,挂涨停价排队·尾盘开缝成交,48700,425956,2020-10-21,尾盘14:50,8.5,没涨停→尾盘兑现,-12224,629.8,-12854,1650682,平淡期
2020-10-20,美格智能,17.61891796,挂涨停价排队·尾盘开缝成交,16100,283665,2020-10-21,尾盘14:50,17.66,没涨停→尾盘兑现,610,426.0,184,1934743,平淡期
2020-10-28,珀莱雅,81.8421758,挂涨停价排队·尾盘开缝成交,7800,638369,2020-10-29,尾盘14:50,83.33,没涨停→尾盘兑现,11607,966.3,10640,1945863,平淡期
2020-10-29,旗滨集团,7.48836816,挂涨停价排队·尾盘开缝成交,86600,648493,2020-10-30,尾盘14:50,7.54,没涨停→尾盘兑现,4266,975.9,3290,1949639,平淡期
2020-11-02,*ST特迅,15.99,挂涨停价排队·尾盘开缝成交,40600,649194,2020-11-03,尾盘14:50,15.4,没涨停→尾盘兑现,-23954,955.8,-24910,1493847,平淡期
2020-11-02,迎驾贡酒,21.78633528,挂涨停价排队·尾盘开缝成交,19800,431369,2020-11-04,次日早盘9:30,25.2,又涨停→隔夜后早盘兑现,67502,697.7,66805,1162843,平淡期
2020-11-03,古越龙山,9.2333016,挂涨停价排队·尾盘开缝成交,53900,497675,2020-11-04,尾盘14:50,9.15,没涨停→尾盘兑现,-4589,743.1,-5332,1655559,平淡期
2020-11-03,盛屯矿业,5.7211511,挂涨停价排队·尾盘开缝成交,58000,331827,2020-11-04,尾盘14:50,6.01,没涨停→尾盘兑现,16731,510.3,16220,2003855,平淡期
2020-11-04,宇通客车,12.15220088,挂涨停价排队·尾盘开缝成交,54900,667156,2020-11-05,尾盘14:50,12.92,没涨停→尾盘兑现,41983,1032.2,40951,1303441,平淡期
2020-11-04,江淮汽车,9.4459735,挂涨停价排队·尾盘开缝成交,47100,444905,2020-11-05,尾盘14:50,9.71,没涨停→尾盘兑现,12645,676.8,11968,1760648,平淡期
2020-11-04,金龙汽车,7.10431663,挂涨停价排队·尾盘开缝成交,41800,296960,2020-11-06,次日早盘9:30,8.6,又涨停→隔夜后早盘兑现,62390,492.2,61898,1142893,平淡期
2020-11-05,步步高,12.06093152,挂涨停价排队·尾盘开缝成交,48600,586161,2020-11-06,尾盘14:50,12.68,没涨停→尾盘兑现,30229,901.9,29327,1758821,平淡期
2020-11-05,钧达股份,12.28536855,挂涨停价排队·尾盘开缝成交,31800,390675,2020-11-06,尾盘14:50,13.43,没涨停→尾盘兑现,36285,613.2,35672,2185460,平淡期
2020-11-09,*ST嘉凯,4.9,挂涨停价排队·尾盘开缝成交,148600,728140,2020-11-10,尾盘14:50,4.68,没涨停→尾盘兑现,-32692,1067.7,-33760,1344148,妖股期
2020-11-09,常铝股份,4.14,挂涨停价排队·尾盘开缝成交,117300,485622,2020-11-10,尾盘14:50,4.19,没涨停→尾盘兑现,5865,732.8,5132,1835266,妖股期
2020-11-09,东山精密,28.2874275,挂涨停价排队·尾盘开缝成交,11400,322477,2020-11-10,尾盘14:50,27.78,没涨停→尾盘兑现,-5825,479.3,-6305,2151680,妖股期
2020-11-11,鲁阳节能,7.17155333,挂涨停价排队·尾盘开缝成交,100000,717155,2020-11-12,尾盘14:50,7.49,没涨停→尾盘兑现,31742,1099.5,30643,1386090,恐慌期
2020-11-11,三峡新材,2.85,挂涨停价排队·尾盘开缝成交,111800,318630,2020-11-12,尾盘14:50,2.68,没涨停→尾盘兑现,-19006,463.7,-19470,1685490,恐慌期
2020-11-11,天佑德酒,12.1974625,挂涨停价排队·尾盘开缝成交,39200,478141,2020-11-13,次日早盘9:30,14.06,又涨停→隔夜后早盘兑现,73060,772.0,72288,1300930,恐慌期
2020-11-12,丹邦退,6.93,挂涨停价排队·尾盘开缝成交,81000,561330,2020-11-13,尾盘14:50,7.06,没涨停→尾盘兑现,10530,849.9,9680,1872361,平淡期
2020-11-12,伊力特,22.66765644,挂涨停价排队·尾盘开缝成交,16500,374016,2020-11-13,尾盘14:50,20.4,没涨停→尾盘兑现,-37445,532.9,-37978,2208681,平淡期
2020-11-16,铜陵有色,2.33126656,挂涨停价排队·尾盘开缝成交,315800,736214,2020-11-17,尾盘14:50,2.25,没涨停→尾盘兑现,-24909,1085.6,-25995,1366212,妖股期
2020-11-16,鲁西化工,9.6258024,挂涨停价排队·尾盘开缝成交,50900,489953,2020-11-17,尾盘14:50,9.37,没涨停→尾盘兑现,-13179,725.0,-13904,1842629,妖股期
2020-11-16,亚太股份,5.52486528,挂涨停价排队·尾盘开缝成交,59200,327072,2020-11-17,尾盘14:50,5.71,没涨停→尾盘兑现,10789,498.7,10290,2180236,妖股期
2020-11-17,北汽蓝谷,7.58,挂涨停价排队·尾盘开缝成交,63900,484362,2020-11-18,尾盘14:50,7.66,没涨停→尾盘兑现,5112,730.4,4382,1135508,平淡期
2020-11-17,广州港,3.49029239,挂涨停价排队·尾盘开缝成交,92500,322852,2020-11-18,尾盘14:50,3.37,没涨停→尾盘兑现,-11133,475.9,-11609,1446993,平淡期
2020-11-17,南方精工,7.19427039,挂涨停价排队·尾盘开缝成交,101000,726621,2020-11-19,次日早盘9:30,8.21,又涨停→隔夜后早盘兑现,102726,1167.0,101559,1472458,平淡期
2020-11-18,锌业股份,3.4473522,挂涨停价排队·尾盘开缝成交,139900,482285,2020-11-19,尾盘14:50,3.52,没涨停→尾盘兑现,9673,730.7,8943,1964047,平淡期
2020-11-18,ST宏达,7.43,挂涨停价排队·尾盘开缝成交,43200,320976,2020-11-19,尾盘14:50,7.19,没涨停→尾盘兑现,-10368,473.7,-10842,2274422,平淡期
2020-11-19,合众思壮,8.62,挂涨停价排队·尾盘开缝成交,87900,757698,2020-11-20,尾盘14:50,8.53,没涨停→尾盘兑现,-7911,1130.6,-9042,1424885,平淡期
2020-11-19,爱柯迪,14.883975,挂涨停价排队·尾盘开缝成交,33900,504567,2020-11-20,尾盘14:50,15.19,没涨停→尾盘兑现,10334,764.6,9570,1939400,平淡期
2020-11-19,泰晶科技,11.10550705,挂涨停价排队·尾盘开缝成交,30300,336497,2020-11-20,尾盘14:50,11.0,没涨停→尾盘兑现,-3114,502.4,-3617,2272533,平淡期
2020-11-20,万向钱潮,5.569075,挂涨停价排队·尾盘开缝成交,136000,757394,2020-11-23,尾盘14:50,5.77,没涨停→尾盘兑现,27010,1156.3,25853,1458392,平淡期
2020-11-20,航发科技,25.18,挂涨停价排队·尾盘开缝成交,20000,503600,2020-11-23,次日早盘9:30,25.58,又涨停→隔夜后早盘兑现,8000,761.4,7239,1969609,平淡期
2020-11-20,金杯汽车,5.57883084,挂涨停价排队·尾盘开缝成交,60400,336961,2020-11-23,尾盘14:50,5.93,没涨停→尾盘兑现,21023,521.2,20501,2327324,平淡期
2020-11-23,永太科技,9.40127799,挂涨停价排队·尾盘开缝成交,82500,775605,2020-11-24,尾盘14:50,9.64,没涨停→尾盘兑现,19615,1178.1,18437,1484989,平淡期
2020-11-23,永兴材料,16.93554912,挂涨停价排队·尾盘开缝成交,30500,516534,2020-11-24,尾盘14:50,18.19,没涨停→尾盘兑现,38291,803.5,37488,2039398,平淡期
2020-11-23,兖矿能源,3.78922608,挂涨停价排队·尾盘开缝成交,91000,344820,2020-11-24,尾盘14:50,3.9,没涨停→尾盘兑现,9682,524.5,9158,2393634,平淡期
2020-11-24,隆基机械,6.2276214,挂涨停价排队·尾盘开缝成交,128100,797758,2020-11-25,次日早盘9:30,6.1,又涨停→隔夜后早盘兑现,-16736,1184.1,-17920,1490861,平淡期
2020-11-24,海洋王,8.11350486,挂涨停价排队·尾盘开缝成交,65500,531435,2020-11-25,尾盘14:50,8.4,没涨停→尾盘兑现,18871,811.3,18060,2040754,平淡期
2020-11-24,新泉股份,16.01883285,挂涨停价排队·尾盘开缝成交,22100,354016,2020-11-25,尾盘14:50,16.21,没涨停→尾盘兑现,4169,534.2,3635,2398671,平淡期
2020-11-25,湖南海利,8.43533418,挂涨停价排队·尾盘开缝成交,63100,532270,2020-11-26,尾盘14:50,8.97,没涨停→尾盘兑现,33745,823.7,32921,1277253,恐慌期
2020-11-25,剑桥科技,16.00230933,挂涨停价排队·尾盘开缝成交,22200,355251,2020-11-26,尾盘14:50,16.02,没涨停→尾盘兑现,439,533.2,-94,1632676,恐慌期
2020-11-25,彩虹股份,4.8249061,挂涨停价排队·尾盘开缝成交,165700,799487,2020-11-27,次日早盘9:30,5.57,又涨停→隔夜后早盘兑现,123632,1292.0,122340,2555103,恐慌期
2020-11-27,中水渔业,6.7,挂涨停价排队·尾盘开缝成交,127100,851570,2020-12-01,次日早盘9:30,7.75,又涨停→隔夜后早盘兑现,133455,1377.4,132078,2687819,平淡期
2020-12-01,*ST中天,3.52,挂涨停价排队·尾盘开缝成交,254500,895840,2020-12-02,次日早盘9:30,3.47,又涨停→隔夜后早盘兑现,-12725,1334.2,-14059,1679332,平淡期
2020-12-01,兆驰股份,5.79932896,挂涨停价排队·尾盘开缝成交,102900,596751,2020-12-02,尾盘14:50,6.02,没涨停→尾盘兑现,23026,912.4,22113,2298644,平淡期
2020-12-01,青岛银行,4.34878955,挂涨停价排队·尾盘开缝成交,91600,398349,2020-12-03,次日早盘9:30,5.27,又涨停→隔夜后早盘兑现,84356,660.8,83695,1504251,平淡期
2020-12-02,ST旭电,2.93,挂涨停价排队·尾盘开缝成交,261500,766195,2020-12-03,尾盘14:50,2.79,没涨停→尾盘兑现,-36610,1121.8,-37732,2233289,妖股期
2020-12-02,海印股份,2.7761895,挂涨停价排队·尾盘开缝成交,183900,510541,2020-12-03,尾盘14:50,2.72,没涨停→尾盘兑现,-10979,757.6,-11737,2732476,妖股期
2020-12-03,大北农,8.6761852,挂涨停价排队·尾盘开缝成交,104900,910132,2020-12-04,尾盘14:50,8.73,没涨停→尾盘兑现,6041,1369.7,4671,1726228,妖股期
2020-12-03,洁美科技,26.114327,挂涨停价排队·尾盘开缝成交,15500,404772,2020-12-04,尾盘14:50,25.98,没涨停→尾盘兑现,-2072,605.6,-2678,2128626,妖股期
2020-12-03,金安国纪,8.7818955,挂涨停价排队·尾盘开缝成交,69100,606829,2020-12-07,次日早盘9:30,10.63,又涨停→隔夜后早盘兑现,127998,1006.2,126992,1681241,妖股期
2020-12-04,华软科技,5.77,挂涨停价排队·尾盘开缝成交,122900,709133,2020-12-07,尾盘14:50,5.99,没涨停→尾盘兑现,27038,1084.0,25954,2416859,平淡期
2020-12-04,华微电子,9.000544,挂涨停价排队·尾盘开缝成交,52500,472529,2020-12-07,尾盘14:50,9.64,没涨停→尾盘兑现,33385,733.8,32651,2922394,平淡期
2020-12-07,北京科锐,6.04876152,挂涨停价排队·尾盘开缝成交,161000,973851,2020-12-08,尾盘14:50,5.98,没涨停→尾盘兑现,-11031,1452.5,-12483,2261260,平淡期
2020-12-07,开创国际,10.1783913,挂涨停价排队·尾盘开缝成交,63800,649381,2020-12-08,尾盘14:50,9.98,没涨停→尾盘兑现,-12733,964.5,-13697,2897431,平淡期
2020-12-09,德龙汇能,6.3,挂涨停价排队·尾盘开缝成交,153300,965790,2020-12-10,尾盘14:50,6.3,没涨停→尾盘兑现,0,1448.7,-1449,1823958,平淡期
2020-12-09,神剑股份,4.63410365,挂涨停价排队·尾盘开缝成交,138900,643677,2020-12-10,尾盘14:50,4.57,没涨停→尾盘兑现,-8715,959.0,-9674,2458443,平淡期
2020-12-09,大有能源,3.73105692,挂涨停价排队·尾盘开缝成交,115000,429072,2020-12-10,尾盘14:50,3.65,没涨停→尾盘兑现,-9841,636.2,-10477,2877359,平淡期
2020-12-14,中闽能源,3.54225791,挂涨停价排队·尾盘开缝成交,270700,958889,2020-12-15,尾盘14:50,3.59,没涨停→尾盘兑现,12854,1448.0,11406,2250274,妖股期
2020-12-14,耀皮玻璃,5.20953408,挂涨停价排队·尾盘开缝成交,122700,639210,2020-12-15,尾盘14:50,5.17,没涨停→尾盘兑现,-4770,955.2,-5725,2884238,妖股期
2020-12-15,中光学,17.4035709,挂涨停价排队·尾盘开缝成交,55200,960677,2020-12-16,尾盘14:50,17.67,没涨停→尾盘兑现,14499,1451.9,13047,2256926,平淡期
2020-12-15,特变电工,5.80687861,挂涨停价排队·尾盘开缝成交,110400,641079,2020-12-16,尾盘14:50,5.85,没涨停→尾盘兑现,5152,965.5,4187,2902673,平淡期
2020-12-16,金一文化,3.65,挂涨停价排队·尾盘开缝成交,265000,967250,2020-12-17,尾盘14:50,3.53,没涨停→尾盘兑现,-31800,1427.0,-33227,2225119,恐慌期
2020-12-16,维维股份,4.0955712,挂涨停价排队·尾盘开缝成交,157500,645052,2020-12-17,尾盘14:50,4.02,没涨停→尾盘兑现,-12485,958.2,-13443,2857212,恐慌期
2020-12-17,长虹华意,4.1595623,挂涨停价排队·尾盘开缝成交,228900,952124,2020-12-18,尾盘14:50,4.13,没涨停→尾盘兑现,-7395,1422.6,-8818,1792173,妖股期
2020-12-17,四环生物,5.25,挂涨停价排队·尾盘开缝成交,120900,634725,2020-12-18,尾盘14:50,5.08,没涨停→尾盘兑现,-20553,936.7,-21490,2405884,妖股期
2020-12-17,ST万邦,12.75561606,挂涨停价排队·尾盘开缝成交,33100,422211,2020-12-18,尾盘14:50,12.32,没涨停→尾盘兑现,-14472,622.5,-15095,2813317,妖股期
2020-12-18,上海能源,6.01264595,挂涨停价排队·尾盘开缝成交,155900,937372,2020-12-21,尾盘14:50,6.41,没涨停→尾盘兑现,62367,1452.8,60914,1833001,平淡期
2020-12-18,昊华能源,2.87167558,挂涨停价排队·尾盘开缝成交,217700,625164,2020-12-21,尾盘14:50,2.92,没涨停→尾盘兑现,11445,946.3,10498,2469132,平淡期
2020-12-18,新集能源,2.78403438,挂涨停价排队·尾盘开缝成交,149700,416770,2020-12-21,尾盘14:50,2.78,没涨停→尾盘兑现,0,625.2,-625,2885589,平淡期
2020-12-21,振华科技,46.01486736,挂涨停价排队·尾盘开缝成交,20900,961711,2020-12-22,尾盘14:50,47.6,没涨停→尾盘兑现,33190,1467.5,31722,1849565,平淡期
2020-12-21,芭田股份,3.90732389,挂涨停价排队·尾盘开缝成交,164100,641192,2020-12-22,尾盘14:50,3.78,没涨停→尾盘兑现,-20448,946.5,-21394,2469844,平淡期
2020-12-21,万润股份,19.51028374,挂涨停价排队·尾盘开缝成交,21900,427275,2020-12-22,尾盘14:50,18.58,没涨停→尾盘兑现,-20270,625.7,-20896,2876544,平淡期
2020-12-22,海正药业,17.16546559,挂涨停价排队·尾盘开缝成交,55800,957833,2020-12-23,尾盘14:50,17.21,没涨停→尾盘兑现,2601,1438.7,1163,2239708,平淡期
2020-12-22,南卫股份,9.69221142,挂涨停价排队·尾盘开缝成交,65900,638717,2020-12-23,尾盘14:50,10.03,没涨停→尾盘兑现,22490,974.9,21515,2900419,平淡期
2020-12-23,晋控电力,2.85,挂涨停价排队·尾盘开缝成交,226400,645240,2020-12-24,尾盘14:50,2.92,没涨停→尾盘兑现,15848,979.7,14868,1521047,平淡期
2020-12-23,甘肃能源,3.97495168,挂涨停价排队·尾盘开缝成交,108200,430090,2020-12-24,尾盘14:50,4.02,没涨停→尾盘兑现,4800,648.7,4151,1955610,平淡期
2020-12-23,德赛电池,33.4942587,挂涨停价排队·尾盘开缝成交,28800,964635,2020-12-25,次日早盘9:30,36.96,又涨停→隔夜后早盘兑现,99767,1521.8,98245,2367712,平淡期
2020-12-24,宝光股份,5.6455899,挂涨停价排队·尾盘开缝成交,115400,651501,2020-12-28,次日早盘9:30,6.84,又涨停→隔夜后早盘兑现,137625,1080.5,136545,1841266,恐慌期
2020-12-25,深圳能源,5.53946052,挂涨停价排队·尾盘开缝成交,142400,788819,2020-12-28,尾盘14:50,5.65,没涨停→尾盘兑现,16073,1195.3,14878,2645554,妖股期
2020-12-25,*ST旭蓝,3.43,挂涨停价排队·尾盘开缝成交,153400,526162,2020-12-28,尾盘14:50,3.47,没涨停→尾盘兑现,6136,793.8,5342,3177453,妖股期
2020-12-28,冰山冷热,4.23049212,挂涨停价排队·尾盘开缝成交,250300,1058892,2020-12-30,次日早盘9:30,4.82,又涨停→隔夜后早盘兑现,147809,1699.2,146110,2148053,妖股期
2020-12-28,中广核技,9.6398055,挂涨停价排队·尾盘开缝成交,73200,705634,2020-12-30,次日早盘9:30,11.0,又涨停→隔夜后早盘兑现,99874,1133.4,98741,2952957,妖股期
2020-12-29,ST惠程,4.35,挂涨停价排队·尾盘开缝成交,108200,470670,2020-12-30,尾盘14:50,4.23,没涨停→尾盘兑现,-12984,696.3,-13680,3410300,恐慌期
2020-12-30,甘化科工,10.19884824,挂涨停价排队·尾盘开缝成交,111400,1136152,2020-12-31,尾盘14:50,10.42,没涨停→尾盘兑现,24080,1722.3,22358,2170929,妖股期
2020-12-30,东方锆业,6.22,挂涨停价排队·尾盘开缝成交,121800,757596,2020-12-31,尾盘14:50,6.15,没涨停→尾盘兑现,-8526,1130.0,-9656,2919437,妖股期
2020-12-30,奥拓电子,5.4182935,挂涨停价排队·尾盘开缝成交,93200,504985,2020-12-31,尾盘14:50,5.31,没涨停→尾盘兑现,-9832,750.1,-10582,3414219,妖股期
