信号日,代码,名称,板块,买入价,卖出日,卖出价,收益%,持有交易日,卖出方式,当时周期
2024-04-18,002057,中钢天源,C26化学原料和化学制品制造业,7.608078,2024-04-19,7.61,-0.15,1,没涨停→尾盘卖,妖股期
2024-04-18,002635,安洁科技,C39计算机、通信和其他电子设备制造业,14.16332135,2024-04-19,13.64,-3.86,1,没涨停→尾盘卖,妖股期
2024-04-19,000422,湖北宜化,C26化学原料和化学制品制造业,9.43334904,2024-04-22,9.53,0.85,1,没涨停→尾盘卖,平淡期
2024-04-19,002554,惠博普,B11开采专业及辅助性活动,2.85713092,2024-04-22,2.69,-6.07,1,没涨停→尾盘卖,平淡期
2024-04-19,002992,宝明科技,C39计算机、通信和其他电子设备制造业,44.76,2024-04-22,45.02,0.43,1,没涨停→尾盘卖,平淡期
2024-04-22,002651,利君股份,C35专用设备制造业,6.01058108,2024-04-23,5.69,-5.52,1,没涨停→尾盘卖,恐慌期
2024-04-22,600764,中国海防,C39计算机、通信和其他电子设备制造业,22.56983125,2024-04-23,21.51,-4.83,1,没涨停→尾盘卖,恐慌期
2024-04-22,603507,振江股份,C38电气机械和器材制造业,14.74505604,2024-04-23,14.31,-3.1,1,没涨停→尾盘卖,恐慌期
2024-04-23,003020,立方制药,C27医药制造业,14.30299728,2024-04-24,14.09,-1.61,1,没涨停→尾盘卖,平淡期
2024-04-23,600315,上海家化,C26化学原料和化学制品制造业,19.45508268,2024-04-24,19.5,0.1,1,没涨停→尾盘卖,平淡期
2024-04-23,600501,航天晨光,C35专用设备制造业,12.35830986,2024-04-24,12.09,-2.32,1,没涨停→尾盘卖,平淡期
2024-04-25,600470,六国化工,C26化学原料和化学制品制造业,4.72,2024-04-26,4.71,-0.36,1,没涨停→尾盘卖,平淡期
2024-04-25,605183,确成股份,C26化学原料和化学制品制造业,15.78773889,2024-04-26,15.51,-1.93,1,没涨停→尾盘卖,平淡期
2024-04-26,000712,锦龙股份,J67资本市场服务,11.04,2024-04-29,11.36,2.75,1,没涨停→尾盘卖,平淡期
2024-04-26,002426,胜利精密,C39计算机、通信和其他电子设备制造业,1.64,2024-04-29,1.7,3.51,1,没涨停→尾盘卖,平淡期
2024-04-26,000555,神州信息,I65软件和信息技术服务业,12.30866455,2024-04-30,13.62,10.54,2,再涨停→次日早盘卖,平淡期
2024-04-29,000698,ST沈化,C26化学原料和化学制品制造业,3.65,2024-04-30,3.62,-0.97,1,没涨停→尾盘卖,主线期
2024-04-29,000797,中国武夷,K70房地产业,2.6885115,2024-04-30,2.69,-0.15,1,没涨停→尾盘卖,主线期
2024-04-30,603730,岱美股份,C36汽车制造业,6.86936502,2024-05-06,7.0,1.81,1,没涨停→尾盘卖,妖股期
2024-05-06,002367,康力电梯,C34通用设备制造业,6.83371008,2024-05-07,6.59,-3.67,1,没涨停→尾盘卖,主线期
2024-05-06,002810,山东赫达,C26化学原料和化学制品制造业,15.39097179,2024-05-07,15.85,2.83,1,没涨停→尾盘卖,主线期
2024-05-06,002946,新乳业,C14食品制造业,10.31715336,2024-05-07,10.36,0.31,1,没涨停→尾盘卖,主线期
2024-05-07,002263,大东南,C29橡胶和塑料制品业,2.62,2024-05-08,2.54,-3.2,1,没涨停→尾盘卖,平淡期
2024-05-07,603980,吉华集团,C26化学原料和化学制品制造业,4.41447657,2024-05-08,4.42,0.06,1,没涨停→尾盘卖,平淡期
2024-05-07,603222,济民健康,C35专用设备制造业,7.01,2024-05-09,8.48,20.82,2,再涨停→次日早盘卖,平淡期
2024-05-08,600682,南京新百,C27医药制造业,6.38063608,2024-05-10,7.45,16.62,2,再涨停→次日早盘卖,平淡期
2024-05-09,603061,金海通,C35专用设备制造业,48.08869389,2024-05-10,46.55,-3.34,1,没涨停→尾盘卖,平淡期
2024-05-10,600101,明星电力,D44电力、热力生产和供应业,7.55467108,2024-05-14,8.06,6.57,2,再涨停→次日早盘卖,平淡期
2024-05-15,603737,三棵树,C26化学原料和化学制品制造业,23.7685851,2024-05-17,27.08,13.76,2,再涨停→次日早盘卖,平淡期
2024-05-16,002208,合肥城建,K70房地产业,5.4935888,2024-05-20,5.79,5.21,2,再涨停→次日早盘卖,平淡期
2024-05-17,000031,大悦城,K70房地产业,3.05,2024-05-20,2.89,-5.4,1,没涨停→尾盘卖,平淡期
2024-05-17,002383,合众思壮,C39计算机、通信和其他电子设备制造业,6.69,2024-05-20,6.72,0.3,1,再涨停→次日早盘卖,平淡期
2024-05-20,600531,豫光金铅,C32有色金属冶炼和压延加工业,7.3924092,2024-05-21,7.0,-5.45,1,没涨停→尾盘卖,平淡期
2024-05-20,603010,万盛股份,C26化学原料和化学制品制造业,10.93358677,2024-05-21,10.78,-1.51,1,没涨停→尾盘卖,平淡期
2024-05-20,603227,雪峰科技,C26化学原料和化学制品制造业,6.93186767,2024-05-21,6.95,0.12,1,没涨停→尾盘卖,平淡期
2024-05-21,600527,江南高纤,C28化学纤维制造业,1.80934412,2024-05-22,1.73,-4.3,1,没涨停→尾盘卖,平淡期
2024-05-22,002865,钧达股份,C38电气机械和器材制造业,56.03,2024-05-23,55.2,-1.63,1,没涨停→尾盘卖,平淡期
2024-05-22,600537,*ST亿晶,C38电气机械和器材制造业,3.78,2024-05-23,3.71,-2.0,1,没涨停→尾盘卖,平淡期
2024-05-22,002218,拓日新能,C38电气机械和器材制造业,3.58382172,2024-05-24,3.81,6.2,2,再涨停→次日早盘卖,平淡期
2024-05-23,002897,意华股份,C38电气机械和器材制造业,42.3361701,2024-05-27,49.03,15.66,2,再涨停→次日早盘卖,恐慌期
2024-05-24,000722,湖南发展,D44电力、热力生产和供应业,11.3592745,2024-05-27,11.46,0.72,1,没涨停→尾盘卖,平淡期
2024-05-24,600310,广西能源,D44电力、热力生产和供应业,3.70229454,2024-05-28,4.11,10.96,2,再涨停→次日早盘卖,平淡期
2024-05-27,000863,三湘印象,K70房地产业,3.63,2024-05-28,3.69,1.5,1,没涨停→尾盘卖,平淡期
2024-05-27,600268,国电南自,C38电气机械和器材制造业,6.096384,2024-05-28,6.21,1.67,1,没涨停→尾盘卖,平淡期
2024-05-28,000767,晋控电力,D44电力、热力生产和供应业,2.88,2024-05-29,2.88,-0.15,1,再涨停→次日早盘卖,平淡期
2024-06-04,600312,平高电气,C38电气机械和器材制造业,14.97927648,2024-06-05,15.19,1.25,1,没涨停→尾盘卖,平淡期
2024-06-05,002655,共达电声,C39计算机、通信和其他电子设备制造业,11.57467077,2024-06-06,11.66,0.63,1,没涨停→尾盘卖,恐慌期
2024-06-05,600353,旭光电子,C39计算机、通信和其他电子设备制造业,6.7585063,2024-06-06,6.44,-4.81,1,没涨停→尾盘卖,恐慌期
2024-06-05,600435,北方导航,C39计算机、通信和其他电子设备制造业,10.5064449,2024-06-06,9.84,-6.48,1,没涨停→尾盘卖,恐慌期
2024-06-06,605358,立昂微,C39计算机、通信和其他电子设备制造业,23.91211262,2024-06-07,22.62,-5.57,1,没涨停→尾盘卖,恐慌期
2024-06-07,002453,华软科技,C26化学原料和化学制品制造业,4.42,2024-06-11,4.63,4.6,1,再涨停→次日早盘卖,妖股期
2024-06-11,603826,坤彩科技,C26化学原料和化学制品制造业,22.45678875,2024-06-12,23.86,6.1,1,没涨停→尾盘卖,恐慌期
2024-06-12,002031,巨轮智能,C35专用设备制造业,2.44,2024-06-13,2.45,0.26,1,没涨停→尾盘卖,平淡期
2024-06-12,603283,赛腾股份,C35专用设备制造业,44.04681182,2024-06-13,43.25,-1.97,1,没涨停→尾盘卖,平淡期
2024-06-13,600192,长城电工,C38电气机械和器材制造业,4.39,2024-06-17,5.31,20.81,2,再涨停→次日早盘卖,平淡期
2024-06-14,002937,兴瑞科技,C39计算机、通信和其他电子设备制造业,21.98115264,2024-06-17,22.76,3.39,1,没涨停→尾盘卖,平淡期
2024-06-14,600345,长江通信,C39计算机、通信和其他电子设备制造业,18.30380694,2024-06-18,21.75,18.69,2,再涨停→次日早盘卖,平淡期
2024-06-17,000049,德赛电池,C38电气机械和器材制造业,21.99142035,2024-06-18,22.0,-0.11,1,没涨停→尾盘卖,平淡期
2024-06-17,002384,东山精密,C39计算机、通信和其他电子设备制造业,18.58396527,2024-06-18,19.3,3.71,1,没涨停→尾盘卖,平淡期
2024-06-18,000676,智度股份,L72商务服务业,6.37,2024-06-19,6.37,-0.15,1,没涨停→尾盘卖,平淡期
2024-06-18,603803,瑞斯康达,C39计算机、通信和其他电子设备制造业,7.0,2024-06-19,6.96,-0.72,1,没涨停→尾盘卖,平淡期
2024-06-19,603005,晶方科技,C39计算机、通信和其他电子设备制造业,21.41968752,2024-06-20,21.13,-1.5,1,没涨停→尾盘卖,平淡期
2024-06-24,002134,天津普林,C39计算机、通信和其他电子设备制造业,9.44,2024-06-25,8.99,-4.92,1,没涨停→尾盘卖,平淡期
2024-06-25,600579,中化装备,C35专用设备制造业,5.7,2024-06-26,5.79,1.43,1,没涨停→尾盘卖,平淡期
2024-06-25,600684,珠江股份,K70房地产业,2.77,2024-06-26,2.71,-2.32,1,没涨停→尾盘卖,平淡期
2024-06-25,603178,圣龙股份,C36汽车制造业,22.24100658,2024-06-26,21.75,-2.35,1,没涨停→尾盘卖,平淡期
2024-06-26,002510,天汽模,C36汽车制造业,3.79296549,2024-06-27,3.78,-0.41,1,没涨停→尾盘卖,平淡期
2024-06-26,601777,千里科技,C36汽车制造业,3.61,2024-06-27,3.6,-0.43,1,没涨停→尾盘卖,平淡期
2024-06-26,603888,新华网,I64互联网和相关服务,14.7381768,2024-06-27,14.78,0.13,1,没涨停→尾盘卖,平淡期
2024-06-28,002451,摩恩电气,C38电气机械和器材制造业,5.35532916,2024-07-01,5.21,-2.94,1,没涨停→尾盘卖,平淡期
2024-06-28,002452,长高电气,C38电气机械和器材制造业,8.09478468,2024-07-01,8.31,2.51,1,没涨停→尾盘卖,平淡期
2024-06-28,002606,大连电瓷,C38电气机械和器材制造业,7.41634279,2024-07-01,7.7,3.72,1,没涨停→尾盘卖,平淡期
2024-07-01,002431,ST棕榈,E48土木工程建筑业,1.54,2024-07-02,1.69,9.59,1,没涨停→尾盘卖,平淡期
2024-07-01,605066,天正电气,C38电气机械和器材制造业,5.73895504,2024-07-02,5.67,-1.29,1,没涨停→尾盘卖,平淡期
2024-07-02,002214,大立科技,C39计算机、通信和其他电子设备制造业,12.34,2024-07-03,12.66,2.44,1,没涨停→尾盘卖,平淡期
2024-07-02,600271,航天信息,I65软件和信息技术服务业,8.17,2024-07-03,7.89,-3.58,1,没涨停→尾盘卖,平淡期
2024-07-02,603106,恒银科技,C39计算机、通信和其他电子设备制造业,4.6908776,2024-07-03,4.62,-1.63,1,没涨停→尾盘卖,平淡期
2024-07-03,002561,徐家汇,F52零售业,7.7443548,2024-07-04,7.61,-1.94,1,没涨停→尾盘卖,平淡期
2024-07-03,600693,东百集团,F52零售业,3.10661,2024-07-04,2.92,-6.07,1,没涨停→尾盘卖,平淡期
2024-07-03,600859,王府井,F52零售业,12.6037197,2024-07-04,12.15,-3.72,1,没涨停→尾盘卖,平淡期
2024-07-04,002527,新时达,C34通用设备制造业,6.61,2024-07-05,6.63,0.15,1,没涨停→尾盘卖,平淡期
2024-07-04,002689,ST远智,C34通用设备制造业,2.37198707,2024-07-08,2.42,1.92,2,再涨停→次日早盘卖,平淡期
2024-07-05,002165,红宝丽,C26化学原料和化学制品制造业,3.68434875,2024-07-08,3.57,-3.35,1,没涨停→尾盘卖,恐慌期
2024-07-05,002332,仙琚制药,C27医药制造业,10.96340368,2024-07-08,10.42,-5.1,1,没涨停→尾盘卖,恐慌期
2024-07-09,002429,兆驰股份,C39计算机、通信和其他电子设备制造业,4.55836626,2024-07-10,4.75,4.1,1,没涨停→尾盘卖,平淡期
2024-07-09,002456,欧菲光,C39计算机、通信和其他电子设备制造业,8.24,2024-07-10,8.42,2.03,1,没涨停→尾盘卖,平淡期
2024-07-09,002584,西陇科学,C26化学原料和化学制品制造业,5.89946544,2024-07-10,6.13,3.74,1,没涨停→尾盘卖,平淡期
2024-07-10,002036,联创电子,C39计算机、通信和其他电子设备制造业,7.27,2024-07-11,7.16,-1.66,1,没涨停→尾盘卖,恐慌期
2024-07-10,002906,华阳集团,C39计算机、通信和其他电子设备制造业,28.02298338,2024-07-11,29.24,4.21,1,没涨停→尾盘卖,恐慌期
2024-07-10,600676,久事动娱,G54道路运输业,3.08,2024-07-11,3.03,-1.77,1,没涨停→尾盘卖,恐慌期
2024-07-11,000688,国城矿业,B09有色金属矿采选业,10.30526812,2024-07-12,10.36,0.43,1,没涨停→尾盘卖,妖股期
2024-07-11,002240,盛新锂能,C32有色金属冶炼和压延加工业,13.93,2024-07-12,13.85,-0.72,1,没涨停→尾盘卖,妖股期
2024-07-11,002418,康盛股份,C34通用设备制造业,1.71,2024-07-12,1.75,2.19,1,再涨停→次日早盘卖,妖股期
2024-07-16,002636,金安国纪,C39计算机、通信和其他电子设备制造业,6.98511051,2024-07-17,6.61,-5.52,1,没涨停→尾盘卖,平淡期
2024-07-16,600609,金杯汽车,C36汽车制造业,3.91810936,2024-07-17,3.75,-4.46,1,没涨停→尾盘卖,平淡期
2024-07-18,000572,海马汽车,C36汽车制造业,3.27,2024-07-19,3.23,-1.37,1,没涨停→尾盘卖,平淡期
2024-07-18,002038,双鹭药业,C27医药制造业,7.4563699,2024-07-19,7.28,-2.55,1,再涨停→次日早盘卖,平淡期
2024-07-18,601188,龙江交通,G54道路运输业,3.35596236,2024-07-19,3.24,-3.6,1,没涨停→尾盘卖,平淡期
2024-07-19,002077,大港股份,C39计算机、通信和其他电子设备制造业,11.67,2024-07-22,12.12,3.71,1,没涨停→尾盘卖,平淡期
2024-07-19,600460,士兰微,C39计算机、通信和其他电子设备制造业,20.04901701,2024-07-22,21.34,6.31,1,没涨停→尾盘卖,平淡期
2024-07-19,605111,新洁能,C39计算机、通信和其他电子设备制造业,35.1763782,2024-07-22,34.96,-0.77,1,没涨停→尾盘卖,平淡期
2024-07-22,000410,沈阳机床,C34通用设备制造业,6.25,2024-07-23,6.52,4.17,1,没涨停→尾盘卖,平淡期
2024-07-22,002611,东方精工,C35专用设备制造业,5.363633,2024-07-24,5.75,7.12,2,再涨停→次日早盘卖,平淡期
2024-07-23,000068,华控赛格,F51批发业,2.76,2024-07-24,2.66,-3.77,1,没涨停→尾盘卖,平淡期
2024-07-23,002682,龙洲股份,G54道路运输业,4.04,2024-07-24,3.87,-4.36,1,没涨停→尾盘卖,平淡期
2024-07-24,600592,龙溪股份,C34通用设备制造业,8.50165602,2024-07-25,8.51,-0.15,1,再涨停→次日早盘卖,平淡期
2024-07-24,603912,佳力图,C34通用设备制造业,6.164953,2024-07-25,6.42,4.03,1,没涨停→尾盘卖,平淡期
2024-07-25,002357,富临运业,G54道路运输业,6.0539556,2024-07-29,6.78,11.86,2,再涨停→次日早盘卖,平淡期
2024-07-26,000921,海信家电,C38电气机械和器材制造业,24.68791917,2024-07-29,25.13,1.65,1,没涨停→尾盘卖,妖股期
2024-07-26,600316,洪都航空,C37铁路、船舶、航空航天和其他运输设备制造业,18.8051444,2024-07-30,21.38,13.55,2,再涨停→次日早盘卖,妖股期
2024-07-29,000016,*ST康佳A,C39计算机、通信和其他电子设备制造业,2.28,2024-07-30,2.3,0.73,1,没涨停→尾盘卖,妖股期
2024-07-29,000701,厦门信达,F51批发业,3.78,2024-07-30,3.74,-1.21,1,没涨停→尾盘卖,妖股期
2024-07-30,002196,方正电机,C38电气机械和器材制造业,4.46,2024-08-01,5.4,20.93,2,再涨停→次日早盘卖,妖股期
2024-07-30,600638,新黄浦,K70房地产业,4.0118623,2024-08-01,4.5,12.05,2,再涨停→次日早盘卖,妖股期
2024-07-31,000801,四川九洲,C39计算机、通信和其他电子设备制造业,10.64231444,2024-08-01,11.0,3.21,1,没涨停→尾盘卖,妖股期
2024-08-01,000547,航天发展,C39计算机、通信和其他电子设备制造业,7.19,2024-08-02,7.09,-1.54,1,没涨停→尾盘卖,妖股期
2024-08-01,002480,新筑股份,C34通用设备制造业,3.38,2024-08-02,3.2,-5.48,1,没涨停→尾盘卖,妖股期
2024-08-01,002703,浙江世宝,C36汽车制造业,12.00885769,2024-08-02,11.88,-1.22,1,没涨停→尾盘卖,妖股期
2024-08-02,002734,利民股份,C26化学原料和化学制品制造业,6.8743954,2024-08-05,6.31,-8.37,1,没涨停→尾盘卖,妖股期
2024-08-02,002907,华森制药,C27医药制造业,13.68217955,2024-08-05,12.97,-5.35,1,没涨停→尾盘卖,妖股期
2024-08-02,600789,鲁抗医药,C27医药制造业,7.79986868,2024-08-06,8.79,12.54,2,再涨停→次日早盘卖,妖股期
2024-08-05,603939,益丰药房,F52零售业,21.4735644,2024-08-06,20.96,-2.56,1,没涨停→尾盘卖,妖股期
2024-08-05,600576,祥源文旅,N78公共设施管理业,4.4,2024-08-07,4.84,9.85,2,再涨停→次日早盘卖,妖股期
2024-08-06,000526,学大教育,P83教育,61.94,2024-08-07,61.6,-0.7,1,没涨停→尾盘卖,妖股期
2024-08-06,002644,佛慈制药,C27医药制造业,7.19111278,2024-08-07,7.3,1.37,1,没涨停→尾盘卖,妖股期
2024-08-07,001270,铖昌科技,C39计算机、通信和其他电子设备制造业,38.00698242,2024-08-08,34.73,-8.77,1,没涨停→尾盘卖,妖股期
2024-08-07,002792,通宇通讯,C39计算机、通信和其他电子设备制造业,10.98922413,2024-08-08,10.82,-1.69,1,没涨停→尾盘卖,妖股期
2024-08-07,600105,永鼎股份,C38电气机械和器材制造业,3.78946292,2024-08-08,3.81,0.37,1,没涨停→尾盘卖,妖股期
2024-08-08,002030,达安基因,C27医药制造业,5.71,2024-08-09,5.4,-5.58,1,没涨停→尾盘卖,平淡期
2024-08-09,000536,华映科技,C39计算机、通信和其他电子设备制造业,2.08,2024-08-12,2.22,6.58,1,没涨停→尾盘卖,平淡期
2024-08-09,600552,凯盛科技,C39计算机、通信和其他电子设备制造业,10.0472372,2024-08-12,9.89,-1.73,1,没涨停→尾盘卖,平淡期
2024-08-12,000710,贝瑞基因,M74专业技术服务业,8.25,2024-08-13,7.95,-3.79,1,没涨停→尾盘卖,平淡期
2024-08-12,000756,新华制药,C27医药制造业,16.05164633,2024-08-13,16.14,0.4,1,没涨停→尾盘卖,平淡期
2024-08-12,002022,科华生物,C27医药制造业,6.16,2024-08-13,6.37,3.26,1,没涨停→尾盘卖,平淡期
2024-08-13,603916,苏博特,C26化学原料和化学制品制造业,7.14763359,2024-08-14,7.46,4.24,1,没涨停→尾盘卖,平淡期
2024-08-14,002577,雷柏科技,C39计算机、通信和其他电子设备制造业,12.49,2024-08-15,13.56,8.42,1,没涨停→尾盘卖,平淡期
2024-08-15,600640,国脉文化,I64互联网和相关服务,10.83167712,2024-08-16,10.8,-0.43,1,没涨停→尾盘卖,平淡期
2024-08-15,600892,大晟文化,I64互联网和相关服务,4.02,2024-08-16,4.02,-0.15,1,没涨停→尾盘卖,平淡期
2024-08-15,000810,创维数字,C39计算机、通信和其他电子设备制造业,8.9872032,2024-08-19,10.27,14.17,2,再涨停→次日早盘卖,平淡期
2024-08-16,600577,精达股份,C38电气机械和器材制造业,4.92081408,2024-08-19,4.95,0.45,1,没涨停→尾盘卖,平淡期
2024-08-16,603398,*ST沐邦,C38电气机械和器材制造业,11.94,2024-08-19,12.32,3.03,1,没涨停→尾盘卖,平淡期
2024-08-19,600839,四川长虹,C39计算机、通信和其他电子设备制造业,4.58257086,2024-08-20,4.73,3.05,1,没涨停→尾盘卖,平淡期
2024-08-22,000561,烽火电子,C39计算机、通信和其他电子设备制造业,6.70169302,2024-08-23,7.03,4.77,1,没涨停→尾盘卖,平淡期
2024-08-22,603118,共进股份,C39计算机、通信和其他电子设备制造业,6.3835072,2024-08-26,7.72,20.79,2,再涨停→次日早盘卖,平淡期
